mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
1.527197,FACE_AROUSAL_VALENCE,,,0.3,0.34,"",,,,""
1.527277,FACE_ATTENTION,1,,,,"",,,,""
1.550303,FACE_DETECTOR,,,,,"",1,INIT,,""
1.553484,FACE_EMOTION,,Angry,,,{"Angry":0.41,"Disgust":0,"Fear":0.04,"Happy":0.04,"Neutral":0.26,"Sad":0.21,"Surprise":0.03},,,,""
1.555849,FACE_AROUSAL_VALENCE,,,0.31,0.35,"",,,,""
1.555929,FACE_ATTENTION,1,,,,"",,,,""
1.576828,FACE_DETECTOR,,,,,"",1,INIT,,""
1.583115,FACE_EMOTION,,Angry,,,{"Angry":0.38,"Disgust":0,"Fear":0.04,"Happy":0.04,"Neutral":0.29,"Sad":0.2,"Surprise":0.03},,,,""
1.585151,FACE_AROUSAL_VALENCE,,,0.31,0.35,"",,,,""
1.585243,FACE_ATTENTION,1,,,,"",,,,""
1.605399,FACE_DETECTOR,,,,,"",1,INIT,,""
1.610632,FACE_EMOTION,,Angry,,,{"Angry":0.35,"Disgust":0,"Fear":0.04,"Happy":0.07,"Neutral":0.26,"Sad":0.23,"Surprise":0.04},,,,""
1.612374,FACE_AROUSAL_VALENCE,,,0.31,0.36,"",,,,""
1.612462,FACE_ATTENTION,1,,,,"",,,,""
1.632998,FACE_DETECTOR,,,,,"",1,INIT,,""
1.638105,FACE_EMOTION,,Angry,,,{"Angry":0.33,"Disgust":0,"Fear":0.04,"Happy":0.09,"Neutral":0.24,"Sad":0.25,"Surprise":0.04},,,,""
1.640087,FACE_AROUSAL_VALENCE,,,0.31,0.36,"",,,,""
1.640161,FACE_ATTENTION,1,,,,"",,,,""
1.662387,FACE_DETECTOR,,,,,"",1,INIT,,""
1.668121,FACE_EMOTION,,,,,{"Angry":0.28,"Disgust":0,"Fear":0.04,"Happy":0.09,"Neutral":0.27,"Sad":0.27,"Surprise":0.04},,,,""
1.670079,FACE_AROUSAL_VALENCE,,,0.31,0.37,"",,,,""
1.670166,FACE_ATTENTION,1,,,,"",,,,""
1.692774,FACE_DETECTOR,,,,,"",1,INIT,,""
1.698415,FACE_EMOTION,,,,,{"Angry":0.28,"Disgust":0,"Fear":0.04,"Happy":0.08,"Neutral":0.28,"Sad":0.28,"Surprise":0.03},,,,""
1.700617,FACE_AROUSAL_VALENCE,,,0.32,0.37,"",,,,""
1.700689,FACE_ATTENTION,1,,,,"",,,,""
1.721894,FACE_DETECTOR,,,,,"",1,INIT,,""
1.727031,FACE_EMOTION,,Neutral,,,{"Angry":0.27,"Disgust":0,"Fear":0.05,"Happy":0.07,"Neutral":0.32,"Sad":0.25,"Surprise":0.03},,,,""
1.728814,FACE_AROUSAL_VALENCE,,,0.32,0.37,"",,,,""
1.728906,FACE_ATTENTION,1,,,,"",,,,""
1.751707,FACE_DETECTOR,,,,,"",1,INIT,,""
1.755139,FACE_EMOTION,,Neutral,,,{"Angry":0.28,"Disgust":0,"Fear":0.06,"Happy":0.07,"Neutral":0.33,"Sad":0.23,"Surprise":0.03},,,,""
1.75706,FACE_AROUSAL_VALENCE,,,0.32,0.38,"",,,,""
1.757127,FACE_ATTENTION,1,,,,"",,,,""
1.777477,FACE_DETECTOR,,,,,"",1,INIT,,""
